<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
22/03/07,00:00:00,92850.0000000,96000.0000000,92499.0000000,95750.0000000,2837
23/03/07,00:00:00,95750.0000000,96995.0000000,94400.0000000,96555.0000000,3094
26/03/07,00:00:00,96010.0000000,97183.0000000,95771.0000000,96499.0000000,3200
27/03/07,00:00:00,96300.0000000,96300.0000000,94112.0000000,95447.0000000,1488
28/03/07,00:00:00,94816.0000000,95180.0000000,94210.0000000,94305.0000000,2120
29/03/07,00:00:00,94450.0000000,96000.0000000,94400.0000000,94900.0000000,1260
30/03/07,00:00:00,95500.0000000,95500.0000000,93600.0000000,93800.0000000,1355
02/04/07,00:00:00,93831.0000000,94790.0000000,93078.0000000,94790.0000000,1004
03/04/07,00:00:00,94700.0000000,94985.0000000,93756.0000000,94500.0000000,1129
04/04/07,00:00:00,94356.0000000,95000.0000000,94300.0000000,94700.0000000,2897
